,epochs,batch,lay1_siz,lay1_act,Drop1,lay2_siz,lay2_act,Drop2,lay3_siz,lay3_act,Drop3,lout_siz,lout_act,loss,optimizer,test_accur,train_accur
187,500,375,128,relu,0.8,64,relu,0.8,32,relu,0.5,2,sigmoid,categorical_crossentropy,rmsprop,0.5599999976158142,0.6999999996594021
188,500,375,128,relu,0.8,64,relu,0.8,32,relu,0.8,2,sigmoid,categorical_crossentropy,rmsprop,0.5599999976158142,0.6999999996594021
189,500,375,128,relu,0.3,64,relu,0.3,32,relu,0.3,2,sigmoid,categorical_crossentropy,adam,0.6600000095367432,0.7142857136045183
190,500,375,128,relu,0.3,64,relu,0.3,32,relu,0.5,2,sigmoid,categorical_crossentropy,adam,0.6400000095367432,0.7171428591864449
191,500,375,128,relu,0.3,64,relu,0.3,32,relu,0.8,2,sigmoid,categorical_crossentropy,adam,0.6399999976158142,0.7057142880984715
192,500,375,128,relu,0.3,64,relu,0.5,32,relu,0.3,2,sigmoid,categorical_crossentropy,adam,0.6600000095367432,0.719999999659402
193,500,375,128,relu,0.3,64,relu,0.5,32,relu,0.5,2,sigmoid,categorical_crossentropy,adam,0.6400000095367432,0.7171428591864449
194,500,375,128,relu,0.3,64,relu,0.5,32,relu,0.8,2,sigmoid,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
195,500,375,128,relu,0.3,64,relu,0.8,32,relu,0.3,2,sigmoid,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
196,500,375,128,relu,0.3,64,relu,0.8,32,relu,0.5,2,sigmoid,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
197,500,375,128,relu,0.3,64,relu,0.8,32,relu,0.8,2,sigmoid,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
198,500,375,128,relu,0.5,64,relu,0.3,32,relu,0.3,2,sigmoid,categorical_crossentropy,adam,0.6400000095367432,0.7171428591864449
199,500,375,128,relu,0.5,64,relu,0.3,32,relu,0.5,2,sigmoid,categorical_crossentropy,adam,0.6600000095367432,0.7142857163293022
200,500,375,128,relu,0.5,64,relu,0.3,32,relu,0.8,2,sigmoid,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
201,500,375,128,relu,0.5,64,relu,0.5,32,relu,0.3,2,sigmoid,categorical_crossentropy,adam,0.6400000095367432,0.7171428591864449
202,500,375,128,relu,0.5,64,relu,0.5,32,relu,0.5,2,sigmoid,categorical_crossentropy,adam,0.6600000095367432,0.7142857163293022
203,500,375,128,relu,0.5,64,relu,0.5,32,relu,0.8,2,sigmoid,categorical_crossentropy,adam,0.6600000095367432,0.7142857163293022
204,500,375,128,relu,0.5,64,relu,0.8,32,relu,0.3,2,sigmoid,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
205,500,375,128,relu,0.5,64,relu,0.8,32,relu,0.5,2,sigmoid,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
206,500,375,128,relu,0.5,64,relu,0.8,32,relu,0.8,2,sigmoid,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
207,500,375,128,relu,0.8,64,relu,0.3,32,relu,0.3,2,sigmoid,categorical_crossentropy,adam,0.6400000095367432,0.7171428591864449
208,500,375,128,relu,0.8,64,relu,0.3,32,relu,0.5,2,sigmoid,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
209,500,375,128,relu,0.8,64,relu,0.3,32,relu,0.8,2,sigmoid,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
210,500,375,128,relu,0.8,64,relu,0.5,32,relu,0.3,2,sigmoid,categorical_crossentropy,adam,0.6400000095367432,0.7200000020435878
211,500,375,128,relu,0.8,64,relu,0.5,32,relu,0.5,2,sigmoid,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
212,500,375,128,relu,0.8,64,relu,0.5,32,relu,0.8,2,sigmoid,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
213,500,375,128,relu,0.8,64,relu,0.8,32,relu,0.3,2,sigmoid,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
214,500,375,128,relu,0.8,64,relu,0.8,32,relu,0.5,2,sigmoid,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
215,500,375,128,relu,0.8,64,relu,0.8,32,relu,0.8,2,sigmoid,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
216,500,375,128,relu,0.3,64,relu,0.3,32,relu,0.3,2,sigmoid,categorical_crossentropy,Adagrad,0.62,0.7114285710879734
217,500,375,128,relu,0.3,64,relu,0.3,32,relu,0.5,2,sigmoid,categorical_crossentropy,Adagrad,0.6600000095367432,0.7142857163293022
218,500,375,128,relu,0.3,64,relu,0.3,32,relu,0.8,2,sigmoid,categorical_crossentropy,Adagrad,0.6399999976158142,0.7057142880984715
219,500,375,128,relu,0.3,64,relu,0.5,32,relu,0.3,2,sigmoid,categorical_crossentropy,Adagrad,0.6600000095367432,0.7171428591864449
220,500,375,128,relu,0.3,64,relu,0.5,32,relu,0.5,2,sigmoid,categorical_crossentropy,Adagrad,0.6600000095367432,0.7171428591864449
221,500,375,128,relu,0.3,64,relu,0.5,32,relu,0.8,2,sigmoid,categorical_crossentropy,Adagrad,0.5599999976158142,0.6999999996594021
222,500,375,128,relu,0.3,64,relu,0.8,32,relu,0.3,2,sigmoid,categorical_crossentropy,Adagrad,0.6600000095367432,0.7114285734721593
223,500,375,128,relu,0.3,64,relu,0.8,32,relu,0.5,2,sigmoid,categorical_crossentropy,Adagrad,0.5599999976158142,0.6999999996594021
224,500,375,128,relu,0.3,64,relu,0.8,32,relu,0.8,2,sigmoid,categorical_crossentropy,Adagrad,0.5599999976158142,0.6999999996594021
225,500,375,128,relu,0.5,64,relu,0.3,32,relu,0.3,2,sigmoid,categorical_crossentropy,Adagrad,0.62,0.7057142853736877
226,500,375,128,relu,0.5,64,relu,0.3,32,relu,0.5,2,sigmoid,categorical_crossentropy,Adagrad,0.6600000095367432,0.7142857163293022
227,500,375,128,relu,0.5,64,relu,0.3,32,relu,0.8,2,sigmoid,categorical_crossentropy,Adagrad,0.5599999976158142,0.6999999996594021
228,500,375,128,relu,0.5,64,relu,0.5,32,relu,0.3,2,sigmoid,categorical_crossentropy,Adagrad,0.62,0.7057142853736877
229,500,375,128,relu,0.5,64,relu,0.5,32,relu,0.5,2,sigmoid,categorical_crossentropy,Adagrad,0.6600000095367432,0.7142857163293022
230,500,375,128,relu,0.5,64,relu,0.5,32,relu,0.8,2,sigmoid,categorical_crossentropy,Adagrad,0.5599999976158142,0.6999999996594021
231,500,375,128,relu,0.5,64,relu,0.8,32,relu,0.3,2,sigmoid,categorical_crossentropy,Adagrad,0.5799999976158142,0.6971428568022592
232,500,375,128,relu,0.5,64,relu,0.8,32,relu,0.5,2,sigmoid,categorical_crossentropy,Adagrad,0.5599999976158142,0.6999999996594021
233,500,375,128,relu,0.5,64,relu,0.8,32,relu,0.8,2,sigmoid,categorical_crossentropy,Adagrad,0.5599999976158142,0.6999999996594021
234,500,375,128,relu,0.8,64,relu,0.3,32,relu,0.3,2,sigmoid,categorical_crossentropy,Adagrad,0.62,0.7057142853736877
235,500,375,128,relu,0.8,64,relu,0.3,32,relu,0.5,2,sigmoid,categorical_crossentropy,Adagrad,0.6799999976158142,0.7142857163293022
236,500,375,128,relu,0.8,64,relu,0.3,32,relu,0.8,2,sigmoid,categorical_crossentropy,Adagrad,0.5599999976158142,0.6999999996594021
237,500,375,128,relu,0.8,64,relu,0.5,32,relu,0.3,2,sigmoid,categorical_crossentropy,Adagrad,0.6399999976158142,0.7028571452413287
238,500,375,128,relu,0.8,64,relu,0.5,32,relu,0.5,2,sigmoid,categorical_crossentropy,Adagrad,0.5599999976158142,0.6999999996594021
239,500,375,128,relu,0.8,64,relu,0.5,32,relu,0.8,2,sigmoid,categorical_crossentropy,Adagrad,0.5599999976158142,0.6999999996594021
240,500,375,128,relu,0.8,64,relu,0.8,32,relu,0.3,2,sigmoid,categorical_crossentropy,Adagrad,0.5599999976158142,0.6999999996594021
241,500,375,128,relu,0.8,64,relu,0.8,32,relu,0.5,2,sigmoid,categorical_crossentropy,Adagrad,0.5599999976158142,0.6999999996594021
242,500,375,128,relu,0.8,64,relu,0.8,32,relu,0.8,2,sigmoid,categorical_crossentropy,Adagrad,0.5599999976158142,0.6999999996594021
243,500,375,128,relu,0.3,64,relu,0.3,32,relu,0.3,2,sigmoid,mean_squared_error,rmsprop,0.6000000095367432,0.7228571445601327
244,500,375,128,relu,0.3,64,relu,0.3,32,relu,0.5,2,sigmoid,mean_squared_error,rmsprop,0.6600000095367432,0.7142857163293022
245,500,375,128,relu,0.3,64,relu,0.3,32,relu,0.8,2,sigmoid,mean_squared_error,rmsprop,0.5599999976158142,0.6999999996594021
246,500,375,128,relu,0.3,64,relu,0.5,32,relu,0.3,2,sigmoid,mean_squared_error,rmsprop,0.6600000095367432,0.7114285710879734
247,500,375,128,relu,0.3,64,relu,0.5,32,relu,0.5,2,sigmoid,mean_squared_error,rmsprop,0.6799999976158142,0.7171428568022592
248,500,375,128,relu,0.3,64,relu,0.5,32,relu,0.8,2,sigmoid,mean_squared_error,rmsprop,0.5599999976158142,0.6999999996594021
249,500,375,128,relu,0.3,64,relu,0.8,32,relu,0.3,2,sigmoid,mean_squared_error,rmsprop,0.6399999976158142,0.7028571452413287
250,500,375,128,relu,0.3,64,relu,0.8,32,relu,0.5,2,sigmoid,mean_squared_error,rmsprop,0.5599999976158142,0.6999999996594021
251,500,375,128,relu,0.3,64,relu,0.8,32,relu,0.8,2,sigmoid,mean_squared_error,rmsprop,0.5599999976158142,0.6999999996594021
252,500,375,128,relu,0.5,64,relu,0.3,32,relu,0.3,2,sigmoid,mean_squared_error,rmsprop,0.6400000095367432,0.7200000020435878
253,500,375,128,relu,0.5,64,relu,0.3,32,relu,0.5,2,sigmoid,mean_squared_error,rmsprop,0.6799999976158142,0.7142857139451163
254,500,375,128,relu,0.5,64,relu,0.3,32,relu,0.8,2,sigmoid,mean_squared_error,rmsprop,0.5599999976158142,0.6999999996594021
255,500,375,128,relu,0.5,64,relu,0.5,32,relu,0.3,2,sigmoid,mean_squared_error,rmsprop,0.6400000095367432,0.7171428591864449
256,500,375,128,relu,0.5,64,relu,0.5,32,relu,0.5,2,sigmoid,mean_squared_error,rmsprop,0.6399999976158142,0.6971428595270429
257,500,375,128,relu,0.5,64,relu,0.5,32,relu,0.8,2,sigmoid,mean_squared_error,rmsprop,0.5599999976158142,0.6999999996594021
258,500,375,128,relu,0.5,64,relu,0.8,32,relu,0.3,2,sigmoid,mean_squared_error,rmsprop,0.5599999976158142,0.6999999996594021
259,500,375,128,relu,0.5,64,relu,0.8,32,relu,0.5,2,sigmoid,mean_squared_error,rmsprop,0.5599999976158142,0.6999999996594021
260,500,375,128,relu,0.5,64,relu,0.8,32,relu,0.8,2,sigmoid,mean_squared_error,rmsprop,0.5599999976158142,0.6999999996594021
261,500,375,128,relu,0.8,64,relu,0.3,32,relu,0.3,2,sigmoid,mean_squared_error,rmsprop,0.6799999976158142,0.7114285738127573
262,500,375,128,relu,0.8,64,relu,0.3,32,relu,0.5,2,sigmoid,mean_squared_error,rmsprop,0.5599999976158142,0.6999999996594021
263,500,375,128,relu,0.8,64,relu,0.3,32,relu,0.8,2,sigmoid,mean_squared_error,rmsprop,0.5599999976158142,0.6999999996594021
264,500,375,128,relu,0.8,64,relu,0.5,32,relu,0.3,2,sigmoid,mean_squared_error,rmsprop,0.5599999976158142,0.6999999996594021
265,500,375,128,relu,0.8,64,relu,0.5,32,relu,0.5,2,sigmoid,mean_squared_error,rmsprop,0.5599999976158142,0.6999999996594021
266,500,375,128,relu,0.8,64,relu,0.5,32,relu,0.8,2,sigmoid,mean_squared_error,rmsprop,0.5599999976158142,0.6999999996594021
267,500,375,128,relu,0.8,64,relu,0.8,32,relu,0.3,2,sigmoid,mean_squared_error,rmsprop,0.5599999976158142,0.6999999996594021
268,500,375,128,relu,0.8,64,relu,0.8,32,relu,0.5,2,sigmoid,mean_squared_error,rmsprop,0.5599999976158142,0.6999999996594021
269,500,375,128,relu,0.8,64,relu,0.8,32,relu,0.8,2,sigmoid,mean_squared_error,rmsprop,0.5599999976158142,0.6999999996594021
270,500,375,128,relu,0.3,64,relu,0.3,32,relu,0.3,2,sigmoid,mean_squared_error,adam,0.6400000095367432,0.7228571421759469
271,500,375,128,relu,0.3,64,relu,0.3,32,relu,0.5,2,sigmoid,mean_squared_error,adam,0.6400000095367432,0.7200000020435878
272,500,375,128,relu,0.3,64,relu,0.3,32,relu,0.8,2,sigmoid,mean_squared_error,adam,0.5599999976158142,0.6999999996594021
273,500,375,128,relu,0.3,64,relu,0.5,32,relu,0.3,2,sigmoid,mean_squared_error,adam,0.6400000095367432,0.7142857139451163
274,500,375,128,relu,0.3,64,relu,0.5,32,relu,0.5,2,sigmoid,mean_squared_error,adam,0.6600000095367432,0.7114285710879734
275,500,375,128,relu,0.3,64,relu,0.5,32,relu,0.8,2,sigmoid,mean_squared_error,adam,0.5599999976158142,0.6999999996594021
276,500,375,128,relu,0.3,64,relu,0.8,32,relu,0.3,2,sigmoid,mean_squared_error,adam,0.6799999976158142,0.7142857139451163
277,500,375,128,relu,0.3,64,relu,0.8,32,relu,0.5,2,sigmoid,mean_squared_error,adam,0.5599999976158142,0.6999999996594021
278,500,375,128,relu,0.3,64,relu,0.8,32,relu,0.8,2,sigmoid,mean_squared_error,adam,0.5599999976158142,0.6999999996594021
279,500,375,128,relu,0.5,64,relu,0.3,32,relu,0.3,2,sigmoid,mean_squared_error,adam,0.6600000095367432,0.7142857163293022
280,500,375,128,relu,0.5,64,relu,0.3,32,relu,0.5,2,sigmoid,mean_squared_error,adam,0.6400000095367432,0.7200000020435878
281,500,375,128,relu,0.5,64,relu,0.3,32,relu,0.8,2,sigmoid,mean_squared_error,adam,0.5599999976158142,0.6999999996594021
282,500,375,128,relu,0.5,64,relu,0.5,32,relu,0.3,2,sigmoid,mean_squared_error,adam,0.6600000095367432,0.7142857163293022
283,500,375,128,relu,0.5,64,relu,0.5,32,relu,0.5,2,sigmoid,mean_squared_error,adam,0.6799999976158142,0.7114285710879734
284,500,375,128,relu,0.5,64,relu,0.5,32,relu,0.8,2,sigmoid,mean_squared_error,adam,0.5599999976158142,0.6999999996594021
285,500,375,128,relu,0.5,64,relu,0.8,32,relu,0.3,2,sigmoid,mean_squared_error,adam,0.6600000095367432,0.7171428591864449
286,500,375,128,relu,0.5,64,relu,0.8,32,relu,0.5,2,sigmoid,mean_squared_error,adam,0.5599999976158142,0.6999999996594021
287,500,375,128,relu,0.5,64,relu,0.8,32,relu,0.8,2,sigmoid,mean_squared_error,adam,0.5599999976158142,0.6999999996594021
288,500,375,128,relu,0.8,64,relu,0.3,32,relu,0.3,2,sigmoid,mean_squared_error,adam,0.6400000095367432,0.7142857139451163
289,500,375,128,relu,0.8,64,relu,0.3,32,relu,0.5,2,sigmoid,mean_squared_error,adam,0.5599999976158142,0.6999999996594021
290,500,375,128,relu,0.8,64,relu,0.3,32,relu,0.8,2,sigmoid,mean_squared_error,adam,0.5599999976158142,0.6999999996594021
291,500,375,128,relu,0.8,64,relu,0.5,32,relu,0.3,2,sigmoid,mean_squared_error,adam,0.5599999976158142,0.6999999996594021
292,500,375,128,relu,0.8,64,relu,0.5,32,relu,0.5,2,sigmoid,mean_squared_error,adam,0.6399999976158142,0.6971428595270429
293,500,375,128,relu,0.8,64,relu,0.5,32,relu,0.8,2,sigmoid,mean_squared_error,adam,0.5599999976158142,0.6999999996594021
294,500,375,128,relu,0.8,64,relu,0.8,32,relu,0.3,2,sigmoid,mean_squared_error,adam,0.5599999976158142,0.6999999996594021
295,500,375,128,relu,0.8,64,relu,0.8,32,relu,0.5,2,sigmoid,mean_squared_error,adam,0.5599999976158142,0.6999999996594021
296,500,375,128,relu,0.8,64,relu,0.8,32,relu,0.8,2,sigmoid,mean_squared_error,adam,0.5599999976158142,0.6999999996594021
297,500,375,128,relu,0.3,64,relu,0.3,32,relu,0.3,2,sigmoid,mean_squared_error,Adagrad,0.6600000095367432,0.7171428564616612
298,500,375,128,relu,0.3,64,relu,0.3,32,relu,0.5,2,sigmoid,mean_squared_error,Adagrad,0.6400000095367432,0.7171428568022592
299,500,375,128,relu,0.3,64,relu,0.3,32,relu,0.8,2,sigmoid,mean_squared_error,Adagrad,0.5599999976158142,0.6999999996594021
300,500,375,128,relu,0.3,64,relu,0.5,32,relu,0.3,2,sigmoid,mean_squared_error,Adagrad,0.6600000095367432,0.7142857163293022
301,500,375,128,relu,0.3,64,relu,0.5,32,relu,0.5,2,sigmoid,mean_squared_error,Adagrad,0.6600000095367432,0.7228571425165449
302,500,375,128,relu,0.3,64,relu,0.5,32,relu,0.8,2,sigmoid,mean_squared_error,Adagrad,0.5599999976158142,0.6999999996594021
303,500,375,128,relu,0.3,64,relu,0.8,32,relu,0.3,2,sigmoid,mean_squared_error,Adagrad,0.6399999976158142,0.7028571452413287
304,500,375,128,relu,0.3,64,relu,0.8,32,relu,0.5,2,sigmoid,mean_squared_error,Adagrad,0.5599999976158142,0.6999999996594021
305,500,375,128,relu,0.3,64,relu,0.8,32,relu,0.8,2,sigmoid,mean_squared_error,Adagrad,0.5599999976158142,0.6999999996594021
306,500,375,128,relu,0.5,64,relu,0.3,32,relu,0.3,2,sigmoid,mean_squared_error,Adagrad,0.6400000095367432,0.7142857163293022
307,500,375,128,relu,0.5,64,relu,0.3,32,relu,0.5,2,sigmoid,mean_squared_error,Adagrad,0.6600000095367432,0.7171428591864449
308,500,375,128,relu,0.5,64,relu,0.3,32,relu,0.8,2,sigmoid,mean_squared_error,Adagrad,0.5599999976158142,0.6999999996594021
309,500,375,128,relu,0.5,64,relu,0.5,32,relu,0.3,2,sigmoid,mean_squared_error,Adagrad,0.6400000095367432,0.7200000020435878
310,500,375,128,relu,0.5,64,relu,0.5,32,relu,0.5,2,sigmoid,mean_squared_error,Adagrad,0.6799999976158142,0.7142857139451163
311,500,375,128,relu,0.5,64,relu,0.5,32,relu,0.8,2,sigmoid,mean_squared_error,Adagrad,0.5599999976158142,0.6999999996594021
312,500,375,128,relu,0.5,64,relu,0.8,32,relu,0.3,2,sigmoid,mean_squared_error,Adagrad,0.5599999976158142,0.6999999996594021
313,500,375,128,relu,0.5,64,relu,0.8,32,relu,0.5,2,sigmoid,mean_squared_error,Adagrad,0.5599999976158142,0.6999999996594021
314,500,375,128,relu,0.5,64,relu,0.8,32,relu,0.8,2,sigmoid,mean_squared_error,Adagrad,0.5599999976158142,0.6999999996594021
315,500,375,128,relu,0.8,64,relu,0.3,32,relu,0.3,2,sigmoid,mean_squared_error,Adagrad,0.62,0.7057142853736877
316,500,375,128,relu,0.8,64,relu,0.3,32,relu,0.5,2,sigmoid,mean_squared_error,Adagrad,0.5599999976158142,0.6999999996594021
317,500,375,128,relu,0.8,64,relu,0.3,32,relu,0.8,2,sigmoid,mean_squared_error,Adagrad,0.5599999976158142,0.6999999996594021
318,500,375,128,relu,0.8,64,relu,0.5,32,relu,0.3,2,sigmoid,mean_squared_error,Adagrad,0.5599999976158142,0.6999999996594021
319,500,375,128,relu,0.8,64,relu,0.5,32,relu,0.5,2,sigmoid,mean_squared_error,Adagrad,0.5599999976158142,0.6999999996594021
320,500,375,128,relu,0.8,64,relu,0.5,32,relu,0.8,2,sigmoid,mean_squared_error,Adagrad,0.5599999976158142,0.6999999996594021
321,500,375,128,relu,0.8,64,relu,0.8,32,relu,0.3,2,sigmoid,mean_squared_error,Adagrad,0.5599999976158142,0.6999999996594021
322,500,375,128,relu,0.8,64,relu,0.8,32,relu,0.5,2,sigmoid,mean_squared_error,Adagrad,0.5599999976158142,0.6999999996594021
323,500,375,128,relu,0.8,64,relu,0.8,32,relu,0.8,2,sigmoid,mean_squared_error,Adagrad,0.5599999976158142,0.6999999996594021
324,500,375,128,relu,0.3,64,relu,0.3,32,relu,0.3,2,tanh,categorical_crossentropy,rmsprop,0.5599999976158142,0.6999999996594021
325,500,375,128,relu,0.3,64,relu,0.3,32,relu,0.5,2,tanh,categorical_crossentropy,rmsprop,0.5599999976158142,0.6999999996594021
326,500,375,128,relu,0.3,64,relu,0.3,32,relu,0.8,2,tanh,categorical_crossentropy,rmsprop,0.5599999976158142,0.6999999996594021
327,500,375,128,relu,0.3,64,relu,0.5,32,relu,0.3,2,tanh,categorical_crossentropy,rmsprop,0.4400000023841858,0.300000000340598
328,500,375,128,relu,0.3,64,relu,0.5,32,relu,0.5,2,tanh,categorical_crossentropy,rmsprop,0.5400000011920929,0.4257142858845847
329,500,375,128,relu,0.3,64,relu,0.5,32,relu,0.8,2,tanh,categorical_crossentropy,rmsprop,0.5599999976158142,0.6999999996594021
330,500,375,128,relu,0.3,64,relu,0.8,32,relu,0.3,2,tanh,categorical_crossentropy,rmsprop,0.5599999976158142,0.6999999996594021
331,500,375,128,relu,0.3,64,relu,0.8,32,relu,0.5,2,tanh,categorical_crossentropy,rmsprop,0.5599999976158142,0.6999999996594021
332,500,375,128,relu,0.3,64,relu,0.8,32,relu,0.8,2,tanh,categorical_crossentropy,rmsprop,0.5599999976158142,0.6999999996594021
333,500,375,128,relu,0.5,64,relu,0.3,32,relu,0.3,2,tanh,categorical_crossentropy,rmsprop,0.5800000095367431,0.5514285715988704
334,500,375,128,relu,0.5,64,relu,0.3,32,relu,0.5,2,tanh,categorical_crossentropy,rmsprop,0.4400000023841858,0.300000000340598
335,500,375,128,relu,0.5,64,relu,0.3,32,relu,0.8,2,tanh,categorical_crossentropy,rmsprop,0.5599999976158142,0.6999999996594021
336,500,375,128,relu,0.5,64,relu,0.5,32,relu,0.3,2,tanh,categorical_crossentropy,rmsprop,0.4400000023841858,0.300000000340598
337,500,375,128,relu,0.5,64,relu,0.5,32,relu,0.5,2,tanh,categorical_crossentropy,rmsprop,0.5599999976158142,0.6999999996594021
338,500,375,128,relu,0.5,64,relu,0.5,32,relu,0.8,2,tanh,categorical_crossentropy,rmsprop,0.5599999976158142,0.6999999996594021
339,500,375,128,relu,0.5,64,relu,0.8,32,relu,0.3,2,tanh,categorical_crossentropy,rmsprop,0.5599999976158142,0.6999999996594021
340,500,375,128,relu,0.5,64,relu,0.8,32,relu,0.5,2,tanh,categorical_crossentropy,rmsprop,0.5599999976158142,0.6999999996594021
341,500,375,128,relu,0.5,64,relu,0.8,32,relu,0.8,2,tanh,categorical_crossentropy,rmsprop,0.5599999976158142,0.6999999996594021
342,500,375,128,relu,0.8,64,relu,0.3,32,relu,0.3,2,tanh,categorical_crossentropy,rmsprop,0.4400000023841858,0.300000000340598
343,500,375,128,relu,0.8,64,relu,0.3,32,relu,0.5,2,tanh,categorical_crossentropy,rmsprop,0.4400000023841858,0.300000000340598
344,500,375,128,relu,0.8,64,relu,0.3,32,relu,0.8,2,tanh,categorical_crossentropy,rmsprop,0.5599999976158142,0.6999999996594021
345,500,375,128,relu,0.8,64,relu,0.5,32,relu,0.3,2,tanh,categorical_crossentropy,rmsprop,0.4400000023841858,0.300000000340598
346,500,375,128,relu,0.8,64,relu,0.5,32,relu,0.5,2,tanh,categorical_crossentropy,rmsprop,0.5599999976158142,0.6999999996594021
347,500,375,128,relu,0.8,64,relu,0.5,32,relu,0.8,2,tanh,categorical_crossentropy,rmsprop,0.5599999976158142,0.6999999996594021
348,500,375,128,relu,0.8,64,relu,0.8,32,relu,0.3,2,tanh,categorical_crossentropy,rmsprop,0.5599999976158142,0.6999999996594021
349,500,375,128,relu,0.8,64,relu,0.8,32,relu,0.5,2,tanh,categorical_crossentropy,rmsprop,0.5599999976158142,0.6999999996594021
350,500,375,128,relu,0.8,64,relu,0.8,32,relu,0.8,2,tanh,categorical_crossentropy,rmsprop,0.5599999976158142,0.6999999996594021
351,500,375,128,relu,0.3,64,relu,0.3,32,relu,0.3,2,tanh,categorical_crossentropy,adam,0.4400000023841858,0.300000000340598
352,500,375,128,relu,0.3,64,relu,0.3,32,relu,0.5,2,tanh,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
353,500,375,128,relu,0.3,64,relu,0.3,32,relu,0.8,2,tanh,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
354,500,375,128,relu,0.3,64,relu,0.5,32,relu,0.3,2,tanh,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
355,500,375,128,relu,0.3,64,relu,0.5,32,relu,0.5,2,tanh,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
356,500,375,128,relu,0.3,64,relu,0.5,32,relu,0.8,2,tanh,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
357,500,375,128,relu,0.3,64,relu,0.8,32,relu,0.3,2,tanh,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
358,500,375,128,relu,0.3,64,relu,0.8,32,relu,0.5,2,tanh,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
359,500,375,128,relu,0.3,64,relu,0.8,32,relu,0.8,2,tanh,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
360,500,375,128,relu,0.5,64,relu,0.3,32,relu,0.3,2,tanh,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
361,500,375,128,relu,0.5,64,relu,0.3,32,relu,0.5,2,tanh,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
362,500,375,128,relu,0.5,64,relu,0.3,32,relu,0.8,2,tanh,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
363,500,375,128,relu,0.5,64,relu,0.5,32,relu,0.3,2,tanh,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
364,500,375,128,relu,0.5,64,relu,0.5,32,relu,0.5,2,tanh,categorical_crossentropy,adam,0.4400000023841858,0.300000000340598
365,500,375,128,relu,0.5,64,relu,0.5,32,relu,0.8,2,tanh,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
366,500,375,128,relu,0.5,64,relu,0.8,32,relu,0.3,2,tanh,categorical_crossentropy,adam,0.4400000023841858,0.300000000340598
367,500,375,128,relu,0.5,64,relu,0.8,32,relu,0.5,2,tanh,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
368,500,375,128,relu,0.5,64,relu,0.8,32,relu,0.8,2,tanh,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
369,500,375,128,relu,0.8,64,relu,0.3,32,relu,0.3,2,tanh,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
370,500,375,128,relu,0.8,64,relu,0.3,32,relu,0.5,2,tanh,categorical_crossentropy,adam,0.4400000023841858,0.300000000340598
371,500,375,128,relu,0.8,64,relu,0.3,32,relu,0.8,2,tanh,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
372,500,375,128,relu,0.8,64,relu,0.5,32,relu,0.3,2,tanh,categorical_crossentropy,adam,0.4400000023841858,0.300000000340598
373,500,375,128,relu,0.8,64,relu,0.5,32,relu,0.5,2,tanh,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
374,500,375,128,relu,0.8,64,relu,0.5,32,relu,0.8,2,tanh,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
375,500,375,128,relu,0.8,64,relu,0.8,32,relu,0.3,2,tanh,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
376,500,375,128,relu,0.8,64,relu,0.8,32,relu,0.5,2,tanh,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
377,500,375,128,relu,0.8,64,relu,0.8,32,relu,0.8,2,tanh,categorical_crossentropy,adam,0.5599999976158142,0.6999999996594021
378,500,375,128,relu,0.3,64,relu,0.3,32,relu,0.3,2,tanh,categorical_crossentropy,Adagrad,0.4400000023841858,0.29142857193946836
